slice,pattern_id,cfu_id,ratio,coverage,selected
2,186,23,73.05882352941177,0.8235294117647058,False
2,302,7,1.6968718466195762,0.8209889001009082,True
2,137,43,36.125,0.8125,False
2,186,43,77.625,0.8125,False
2,26,53,2.0551181102362204,0.7952755905511811,True
2,181,74,11.678571428571429,0.7857142857142857,False
2,108,67,5.830985915492958,0.7605633802816901,False
2,137,1,1.8525641025641026,0.717948717948718,True
2,195,74,13.928571428571429,0.7142857142857143,False
2,72,23,111.11764705882354,0.7058823529411765,False
2,72,72,51.054054054054056,0.7027027027027027,False
2,72,1,6.05448717948718,0.6762820512820513,False
2,26,10,6.069767441860465,0.6569767441860465,False
2,138,1,2.2724358974358974,0.6346153846153846,True
2,138,2,2.387205387205387,0.6296296296296297,True
2,113,43,6.375,0.625,False
2,72,21,23.320987654320987,0.6172839506172839,False
2,11,53,2.9195402298850577,0.603448275862069,True
2,40,53,3.320261437908497,0.6013071895424836,False
2,181,23,19.235294117647058,0.5882352941176471,False
2,26,29,17.4,0.5833333333333334,False
2,108,53,1.2270531400966183,0.5603864734299517,True
2,154,1,4.333333333333333,0.5416666666666666,False
2,108,3,1.1532033426183843,0.5125348189415042,True
2,58,76,1.6938775510204083,0.5102040816326531,True
2,30,53,4.747663551401869,0.4953271028037383,False
2,195,1,1.25,0.4166666666666667,False
2,95,53,2.8700564971751414,0.4067796610169492,False
2,40,45,2.390625,0.40625,False
2,40,3,2.34640522875817,0.38562091503267976,False
2,26,21,12.88888888888889,0.38271604938271603,False
2,11,3,2.0632183908045976,0.3735632183908046,False
2,181,2,1.101010101010101,0.36363636363636365,False
2,40,21,1.8888888888888888,0.35802469135802467,False
2,72,29,31.483333333333334,0.3333333333333333,False
2,137,2,1.9461279461279462,0.3333333333333333,False
2,195,2,1.3131313131313131,0.31986531986531985,False
2,72,10,10.982558139534884,0.31976744186046513,False
2,30,3,3.3551401869158877,0.3177570093457944,False
2,95,3,2.0282485875706215,0.3107344632768362,False
2,186,53,2.4448818897637796,0.27755905511811024,False
2,108,21,5.111111111111111,0.24691358024691357,False
2,11,21,2.1481481481481484,0.2222222222222222,False
2,181,1,1.0480769230769231,0.20192307692307693,False
2,26,28,7.352112676056338,0.18309859154929578,False
